T,U:0,U:1,U:2,mag(U),p,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
348.432,-7.20248e-12,0,0,7.20248e-12,100000,0.997574,1,2.18,-2.82,0,0,218
348.432,-6.12667e-12,0,0,6.12667e-12,100000,0.997574,1,2.19,-2.81,0,0,219
348.432,-4.33243e-12,0,0,4.33243e-12,100000,0.997574,1,2.2,-2.8,0,0,220
348.432,-3.28944e-12,0,0,3.28944e-12,100000,0.997574,1,2.21,-2.79,0,0,221
348.432,-2.22456e-12,0,0,2.22456e-12,100000,0.997574,1,2.22,-2.78,0,0,222
348.432,-1.27639e-12,0,0,1.27639e-12,100000,0.997574,1,2.23,-2.77,0,0,223
348.432,-1.01747e-12,0,0,1.01747e-12,100000,0.997574,1,2.24,-2.76,0,0,224
348.432,-3.20921e-13,0,0,3.20921e-13,100000,0.997574,1,2.25,-2.75,0,0,225
348.432,8.023e-14,0,0,8.023e-14,100000,0.997574,1,2.26,-2.74,0,0,226
348.432,-4.19385e-13,0,0,4.19385e-13,100000,0.997574,1,2.27,-2.73,0,0,227
348.432,-5.10555e-13,0,0,5.10555e-13,100000,0.997574,1,2.28,-2.72,0,0,228
348.432,-3.39155e-13,0,0,3.39155e-13,100000,0.997574,1,2.29,-2.71,0,0,229
348.432,1.57543e-12,0,0,1.57543e-12,100000,0.997574,1,2.3,-2.7,0,0,230
348.432,2.53089e-12,0,0,2.53089e-12,100000,0.997574,1,2.31,-2.69,0,0,231
348.432,2.84452e-12,0,0,2.84452e-12,100000,0.997574,1,2.32,-2.68,0,0,232
348.432,2.62207e-12,0,0,2.62207e-12,100000,0.997574,1,2.33,-2.67,0,0,233
348.432,1.35662e-12,0,0,1.35662e-12,100000,0.997574,1,2.34,-2.66,0,0,234
348.432,-4.01152e-14,0,0,9.11708e-14,100000,0.997574,1,2.35,-2.65,0,0,235
348.432,-1.5973e-12,0,0,1.5973e-12,100000,0.997574,1,2.36,-2.64,0,0,236
348.432,-2.13704e-12,0,0,2.13704e-12,100000,0.997574,1,2.37,-2.63,0,0,237
348.432,-2.56737e-12,0,0,2.56737e-12,100000,0.997574,1,2.38,-2.62,0,0,238
348.432,-3.38426e-12,0,0,3.38426e-12,100000,0.997574,1,2.39,-2.61,0,0,239
348.432,-4.25584e-12,0,0,4.25584e-12,100000,0.997574,1,2.4,-2.6,0,0,240
348.432,-4.46736e-12,0,0,4.46736e-12,100000,0.997574,1,2.41,-2.59,0,0,241
348.432,-5.78022e-12,0,0,5.78022e-12,100000,0.997574,1,2.42,-2.58,0,0,242
348.432,-6.28348e-12,0,0,6.28348e-12,100000,0.997574,1,2.43,-2.57,0,0,243
348.432,-4.67159e-12,0,0,4.67159e-12,100000,0.997574,1,2.44,-2.56,0,0,244
348.432,-3.02322e-12,0,0,3.02322e-12,100000,0.997574,1,2.45,-2.55,0,0,245
348.432,-1.70671e-12,0,0,1.70671e-12,100000,0.997574,1,2.46,-2.54,0,0,246
348.432,-2.33396e-13,0,0,2.33396e-13,100000,0.997574,1,2.47,-2.53,0,0,247
348.432,5.21496e-13,0,0,5.21496e-13,100000,0.997574,1,2.48,-2.52,0,0,248
348.432,2.62572e-13,0,0,2.62572e-13,100000,0.997574,1,2.49,-2.51,0,0,249
348.432,7.07484e-13,0,0,7.07484e-13,100000,0.997574,1,2.5,-2.5,0,0,250
348.432,2.39596e-12,0,0,2.39596e-12,100000,0.997574,1,2.51,-2.49,0,0,251
348.432,3.59942e-12,0,0,3.59942e-12,100000,0.997574,1,2.52,-2.48,0,0,252
348.432,4.09174e-12,0,0,4.09174e-12,100000,0.997574,1,2.53,-2.47,0,0,253
348.432,2.95757e-12,0,0,2.95757e-12,100000,0.997574,1,2.54,-2.46,0,0,254
348.432,9.77349e-13,0,0,9.77349e-13,100000,0.997574,1,2.55,-2.45,0,0,255
348.432,6.92897e-14,0,0,6.92897e-14,100000,0.997574,1,2.56,-2.44,0,0,256
348.432,-8.57004e-13,0,0,8.57004e-13,100000,0.997574,1,2.57,-2.43,0,0,257
348.432,-3.97504e-13,0,0,3.97504e-13,100000,0.997574,1,2.58,-2.42,0,0,258
348.432,1.57907e-12,0,0,1.57907e-12,100000,0.997574,1,2.59,-2.41,0,0,259
348.432,3.18368e-12,0,0,3.18368e-12,100000,0.997574,1,2.6,-2.4,0,0,260
348.432,4.74816e-12,0,0,4.74816e-12,100000,0.997574,1,2.61,-2.39,0,0,261
348.432,5.15661e-12,0,0,5.15661e-12,100000,0.997574,1,2.62,-2.38,0,0,262
348.432,4.7664e-12,0,0,4.7664e-12,100000,0.997574,1,2.63,-2.37,0,0,263
348.432,3.22379e-12,0,0,3.22379e-12,100000,0.997574,1,2.64,-2.36,0,0,264
348.432,1.51343e-12,0,0,1.51343e-12,100000,0.997574,1,2.65,-2.35,0,0,265
348.432,1.45873e-12,0,0,1.45873e-12,100000,0.997574,1,2.66,-2.34,0,0,266
348.432,1.4879e-12,0,0,1.4879e-12,100000,0.997574,1,2.67,-2.33,0,0,267
348.432,1.19251e-12,0,0,1.19251e-12,100000,0.997574,1,2.68,-2.32,0,0,268
348.432,6.19961e-13,0,0,6.19961e-13,100000,0.997574,1,2.69,-2.31,0,0,269
348.432,-5.90786e-13,0,0,5.90786e-13,100000,0.997574,1,2.7,-2.3,0,0,270
348.432,-1.36392e-12,0,0,1.36392e-12,100000,0.997574,1,2.71,-2.29,0,0,271
348.432,-6.96544e-13,0,0,6.96544e-13,100000,0.997574,1,2.72,-2.28,0,0,272
